"date","year","month","day","service","pre_percentage","timepoint","traffic","day_number"
2020-09-21,2020,9,21,"Bus",46,"pre_est",2300556.52173913,409
2020-09-21,2020,9,21,"LIRR",27,"current",89706,408
2020-09-21,2020,9,21,"LIRR",27,"pre_est",332244.444444444,409
2020-09-21,2020,9,21,"MetroNorth",15,"current",41901,408
2020-09-21,2020,9,21,"MetroNorth",15,"pre_est",279340,409
2020-09-21,2020,9,21,"AccessARide",66,"current",19488,408
2020-09-21,2020,9,21,"AccessARide",66,"pre_est",29527.2727272727,409
2020-09-21,2020,9,21,"BridgesAndTunnels",83,"current",788504,408
2020-09-21,2020,9,21,"BridgesAndTunnels",83,"pre_est",950004.819277109,409
2020-09-21,2020,9,21,"SIRailway",20,"current",3497,408
2020-09-21,2020,9,21,"SIRailway",20,"pre_est",17485,409
2020-09-22,2020,9,22,"Subway",29,"current",1698504,410
2020-09-22,2020,9,22,"Subway",29,"pre_est",5856910.34482759,411
2020-09-22,2020,9,22,"Bus",47,"current",1095678,410
2020-09-22,2020,9,22,"Bus",47,"pre_est",2331229.78723404,411
2020-09-22,2020,9,22,"LIRR",27,"current",87376,410
2020-09-22,2020,9,22,"LIRR",27,"pre_est",323614.814814815,411
2020-09-22,2020,9,22,"MetroNorth",14,"current",41389,410
2020-09-22,2020,9,22,"MetroNorth",14,"pre_est",295635.714285714,411
2020-09-22,2020,9,22,"AccessARide",71,"current",21103,410
2020-09-22,2020,9,22,"AccessARide",71,"pre_est",29722.5352112676,411
2020-09-22,2020,9,22,"BridgesAndTunnels",85,"current",808350,410
2020-09-22,2020,9,22,"BridgesAndTunnels",85,"pre_est",951000,411
2020-09-22,2020,9,22,"SIRailway",22,"current",3821,410
2020-09-22,2020,9,22,"SIRailway",22,"pre_est",17368.1818181818,411
2020-09-23,2020,9,23,"Subway",30,"current",1735333,412
2020-09-23,2020,9,23,"Subway",30,"pre_est",5784443.33333333,413
2020-09-23,2020,9,23,"Bus",48,"current",1119904,412
2020-09-23,2020,9,23,"Bus",48,"pre_est",2333133.33333333,413
2020-09-23,2020,9,23,"LIRR",27,"current",88998,412
2020-09-23,2020,9,23,"LIRR",27,"pre_est",329622.222222222,413
2020-09-23,2020,9,23,"MetroNorth",15,"current",42506,412
2020-09-23,2020,9,23,"MetroNorth",15,"pre_est",283373.333333333,413
2020-09-23,2020,9,23,"AccessARide",76,"current",22501,412
2020-09-23,2020,9,23,"AccessARide",76,"pre_est",29606.5789473684,413
2020-09-23,2020,9,23,"BridgesAndTunnels",88,"current",834468,412
2020-09-23,2020,9,23,"BridgesAndTunnels",88,"pre_est",948259.090909091,413
2020-09-23,2020,9,23,"SIRailway",22,"current",3710,412
2020-09-23,2020,9,23,"SIRailway",22,"pre_est",16863.6363636364,413
2020-09-24,2020,9,24,"Subway",30,"current",1722364,414
2020-09-24,2020,9,24,"Subway",30,"pre_est",5741213.33333333,415
2020-09-24,2020,9,24,"Bus",48,"current",1107707,414
2020-09-24,2020,9,24,"Bus",48,"pre_est",2307722.91666667,415
2020-09-24,2020,9,24,"LIRR",27,"current",89129,414
2020-09-24,2020,9,24,"LIRR",27,"pre_est",330107.407407407,415
2020-09-24,2020,9,24,"MetroNorth",15,"current",42969,414
2020-09-24,2020,9,24,"MetroNorth",15,"pre_est",286460,415
2020-09-24,2020,9,24,"AccessARide",73,"current",21554,414
2020-09-24,2020,9,24,"AccessARide",73,"pre_est",29526.0273972603,415
2020-09-24,2020,9,24,"BridgesAndTunnels",90,"current",857578,414
2020-09-24,2020,9,24,"BridgesAndTunnels",90,"pre_est",952864.444444444,415
2020-09-24,2020,9,24,"SIRailway",22,"current",3816,414
2020-09-24,2020,9,24,"SIRailway",22,"pre_est",17345.4545454545,415
2020-09-25,2020,9,25,"Subway",31,"current",1761591,416
2020-09-25,2020,9,25,"Subway",31,"pre_est",5682551.61290323,417
2020-09-25,2020,9,25,"Bus",48,"current",1110956,416
2020-09-25,2020,9,25,"Bus",48,"pre_est",2314491.66666667,417
2020-09-25,2020,9,25,"LIRR",28,"current",92506,416
2020-09-25,2020,9,25,"LIRR",28,"pre_est",330378.571428571,417
2020-09-25,2020,9,25,"MetroNorth",17,"current",49819,416
2020-09-25,2020,9,25,"MetroNorth",17,"pre_est",293052.941176471,417
2020-09-25,2020,9,25,"AccessARide",72,"current",21233,416
2020-09-25,2020,9,25,"AccessARide",72,"pre_est",29490.2777777778,417
2020-09-25,2020,9,25,"BridgesAndTunnels",96,"current",912599,416
2020-09-25,2020,9,25,"BridgesAndTunnels",96,"pre_est",950623.958333333,417
2020-09-25,2020,9,25,"SIRailway",22,"current",3708,416
2020-09-25,2020,9,25,"SIRailway",22,"pre_est",16854.5454545455,417
2020-09-26,2020,9,26,"Subway",35,"current",1120143,418
2020-09-26,2020,9,26,"Subway",35,"pre_est",3200408.57142857,419
2020-09-26,2020,9,26,"Bus",54,"current",755197,418
2020-09-26,2020,9,26,"Bus",54,"pre_est",1398512.96296296,419
2020-09-26,2020,9,26,"LIRR",40,"current",47169,418
2020-09-26,2020,9,26,"LIRR",40,"pre_est",117922.5,419
2020-09-26,2020,9,26,"MetroNorth",23,"current",35771,418
2020-09-26,2020,9,26,"MetroNorth",23,"pre_est",155526.086956522,419
2020-09-26,2020,9,26,"AccessARide",71,"current",12128,418
2020-09-26,2020,9,26,"AccessARide",71,"pre_est",17081.6901408451,419
2020-09-26,2020,9,26,"BridgesAndTunnels",86,"current",824514,418
2020-09-26,2020,9,26,"BridgesAndTunnels",86,"pre_est",958737.209302326,419
2020-09-26,2020,9,26,"SIRailway",1,"current",32,418
2020-09-26,2020,9,26,"SIRailway",1,"pre_est",3200,419
2020-09-27,2020,9,27,"Subway",33,"current",846179,420
2020-09-27,2020,9,27,"Subway",33,"pre_est",2564178.78787879,421
2020-09-27,2020,9,27,"Bus",52,"current",576684,420
2020-09-27,2020,9,27,"Bus",52,"pre_est",1109007.69230769,421
2020-09-27,2020,9,27,"LIRR",40,"current",39994,420
2020-09-27,2020,9,27,"LIRR",40,"pre_est",99985,421
2020-09-27,2020,9,27,"MetroNorth",27,"current",28480,420
2020-09-27,2020,9,27,"MetroNorth",27,"pre_est",105481.481481481,421
2020-09-27,2020,9,27,"AccessARide",55,"current",9491,420
2020-09-27,2020,9,27,"AccessARide",55,"pre_est",17256.3636363636,421
2020-09-27,2020,9,27,"BridgesAndTunnels",83,"current",731090,420
2020-09-27,2020,9,27,"BridgesAndTunnels",83,"pre_est",880831.325301205,421
2020-09-27,2020,9,27,"SIRailway",0,"current",5,420
2020-09-27,2020,9,27,"SIRailway",0,"pre_est",NA,421
2020-09-28,2020,9,28,"Subway",26,"current",1489240,422
2020-09-28,2020,9,28,"Subway",26,"pre_est",5727846.15384615,423
2020-09-28,2020,9,28,"Bus",42,"current",985185,422
2020-09-28,2020,9,28,"Bus",42,"pre_est",2345678.57142857,423
2020-09-28,2020,9,28,"LIRR",27,"current",89664,422
2020-09-28,2020,9,28,"LIRR",27,"pre_est",332088.888888889,423
2020-09-28,2020,9,28,"MetroNorth",15,"current",43237,422
2020-09-28,2020,9,28,"MetroNorth",15,"pre_est",288246.666666667,423
2020-09-28,2020,9,28,"AccessARide",60,"current",17678,422
2020-09-28,2020,9,28,"AccessARide",60,"pre_est",29463.3333333333,423
2020-09-28,2020,9,28,"BridgesAndTunnels",79,"current",753158,422
2020-09-28,2020,9,28,"BridgesAndTunnels",79,"pre_est",953364.556962025,423
2020-09-28,2020,9,28,"SIRailway",20,"current",3371,422
2020-09-28,2020,9,28,"SIRailway",20,"pre_est",16855,423
2020-09-29,2020,9,29,"Subway",29,"current",1661264,424
2020-09-29,2020,9,29,"Subway",29,"pre_est",5728496.55172414,425
2020-09-29,2020,9,29,"Bus",46,"current",1057135,424
2020-09-29,2020,9,29,"Bus",46,"pre_est",2298119.56521739,425
2020-09-29,2020,9,29,"LIRR",27,"current",88444,424
2020-09-29,2020,9,29,"LIRR",27,"pre_est",327570.37037037,425
2020-09-29,2020,9,29,"MetroNorth",14,"current",40515,424
2020-09-29,2020,9,29,"MetroNorth",14,"pre_est",289392.857142857,425
2020-09-29,2020,9,29,"AccessARide",69,"current",20517,424
2020-09-29,2020,9,29,"AccessARide",69,"pre_est",29734.7826086957,425
2020-09-29,2020,9,29,"BridgesAndTunnels",83,"current",790861,424
2020-09-29,2020,9,29,"BridgesAndTunnels",83,"pre_est",952844.578313253,425
2020-09-29,2020,9,29,"SIRailway",21,"current",3632,424
2020-09-29,2020,9,29,"SIRailway",21,"pre_est",17295.2380952381,425
2020-09-30,2020,9,30,"Subway",30,"current",1740820,426
2020-09-30,2020,9,30,"Subway",30,"pre_est",5802733.33333333,427
2020-09-30,2020,9,30,"Bus",47,"current",1101663,426
2020-09-30,2020,9,30,"Bus",47,"pre_est",2343963.82978723,427
2020-09-30,2020,9,30,"LIRR",27,"current",89223,426
2020-09-30,2020,9,30,"LIRR",27,"pre_est",330455.555555556,427
2020-09-30,2020,9,30,"MetroNorth",15,"current",41967,426
2020-09-30,2020,9,30,"MetroNorth",15,"pre_est",279780,427
2020-09-30,2020,9,30,"AccessARide",72,"current",21424,426
2020-09-30,2020,9,30,"AccessARide",72,"pre_est",29755.5555555556,427
2020-09-30,2020,9,30,"BridgesAndTunnels",86,"current",822682,426
2020-09-30,2020,9,30,"BridgesAndTunnels",86,"pre_est",956606.976744186,427
2020-09-30,2020,9,30,"SIRailway",22,"current",3704,426
2020-09-30,2020,9,30,"SIRailway",22,"pre_est",16836.3636363636,427
2020-10-01,2020,10,1,"Subway",31,"current",1809958,428
2020-10-01,2020,10,1,"Subway",31,"pre_est",5838574.19354839,429
2020-10-01,2020,10,1,"Bus",51,"current",1159859,428
2020-10-01,2020,10,1,"Bus",51,"pre_est",2274233.33333333,429
2020-10-01,2020,10,1,"LIRR",27,"current",86082,428
2020-10-01,2020,10,1,"LIRR",27,"pre_est",318822.222222222,429
2020-10-01,2020,10,1,"MetroNorth",15,"current",42390,428
2020-10-01,2020,10,1,"MetroNorth",15,"pre_est",282600,429
2020-10-01,2020,10,1,"AccessARide",75,"current",22309,428
2020-10-01,2020,10,1,"AccessARide",75,"pre_est",29745.3333333333,429
2020-10-01,2020,10,1,"BridgesAndTunnels",94,"current",870605,428
2020-10-01,2020,10,1,"BridgesAndTunnels",94,"pre_est",926175.531914894,429
2020-10-01,2020,10,1,"SIRailway",22,"current",4003,428
2020-10-01,2020,10,1,"SIRailway",22,"pre_est",18195.4545454545,429
2020-10-02,2020,10,2,"Subway",31,"current",1790612,430
2020-10-02,2020,10,2,"Subway",31,"pre_est",5776167.74193548,431
2020-10-02,2020,10,2,"Bus",49,"current",1115793,430
2020-10-02,2020,10,2,"Bus",49,"pre_est",2277128.57142857,431
2020-10-02,2020,10,2,"LIRR",28,"current",87291,430
2020-10-02,2020,10,2,"LIRR",28,"pre_est",311753.571428571,431
2020-10-02,2020,10,2,"MetroNorth",17,"current",48883,430
2020-10-02,2020,10,2,"MetroNorth",17,"pre_est",287547.058823529,431
2020-10-02,2020,10,2,"AccessARide",73,"current",21626,430
2020-10-02,2020,10,2,"AccessARide",73,"pre_est",29624.6575342466,431
2020-10-02,2020,10,2,"BridgesAndTunnels",96,"current",891268,430
2020-10-02,2020,10,2,"BridgesAndTunnels",96,"pre_est",928404.166666667,431
2020-10-02,2020,10,2,"SIRailway",20,"current",3589,430
2020-10-02,2020,10,2,"SIRailway",20,"pre_est",17945,431
2020-10-03,2020,10,3,"Subway",35,"current",1168040,432
2020-10-03,2020,10,3,"Subway",35,"pre_est",3337257.14285714,433
2020-10-03,2020,10,3,"Bus",56,"current",777674,432
2020-10-03,2020,10,3,"Bus",56,"pre_est",1388703.57142857,433
2020-10-03,2020,10,3,"LIRR",40,"current",45018,432
2020-10-03,2020,10,3,"LIRR",40,"pre_est",112545,433
2020-10-03,2020,10,3,"MetroNorth",24,"current",36907,432
2020-10-03,2020,10,3,"MetroNorth",24,"pre_est",153779.166666667,433
2020-10-03,2020,10,3,"AccessARide",72,"current",12759,432
2020-10-03,2020,10,3,"AccessARide",72,"pre_est",17720.8333333333,433
2020-10-03,2020,10,3,"BridgesAndTunnels",86,"current",810625,432
2020-10-03,2020,10,3,"BridgesAndTunnels",86,"pre_est",942587.209302326,433
2020-10-03,2020,10,3,"SIRailway",1,"current",33,432
2020-10-03,2020,10,3,"SIRailway",1,"pre_est",3300,433
2020-10-04,2020,10,4,"Subway",35,"current",852830,434
2020-10-04,2020,10,4,"Subway",35,"pre_est",2436657.14285714,435
2020-10-04,2020,10,4,"Bus",57,"current",570608,434
2020-10-04,2020,10,4,"Bus",57,"pre_est",1001066.66666667,435
2020-10-04,2020,10,4,"LIRR",38,"current",34976,434
2020-10-04,2020,10,4,"LIRR",38,"pre_est",92042.1052631579,435
2020-10-04,2020,10,4,"MetroNorth",26,"current",27667,434
2020-10-04,2020,10,4,"MetroNorth",26,"pre_est",106411.538461538,435
2020-10-04,2020,10,4,"AccessARide",54,"current",10010,434
2020-10-04,2020,10,4,"AccessARide",54,"pre_est",18537.037037037,435
2020-10-04,2020,10,4,"BridgesAndTunnels",84,"current",706562,434
2020-10-04,2020,10,4,"BridgesAndTunnels",84,"pre_est",841145.238095238,435
2020-10-04,2020,10,4,"SIRailway",20,"current",761,434
2020-10-04,2020,10,4,"SIRailway",20,"pre_est",3805,435
2020-10-05,2020,10,5,"Subway",29,"current",1678792,436
2020-10-05,2020,10,5,"Subway",29,"pre_est",5788937.93103448,437
2020-10-05,2020,10,5,"Bus",49,"current",1102675,436
2020-10-05,2020,10,5,"Bus",49,"pre_est",2250357.14285714,437
2020-10-05,2020,10,5,"LIRR",28,"current",88694,436
2020-10-05,2020,10,5,"LIRR",28,"pre_est",316764.285714286,437
2020-10-05,2020,10,5,"MetroNorth",15,"current",42257,436
2020-10-05,2020,10,5,"MetroNorth",15,"pre_est",281713.333333333,437
2020-10-05,2020,10,5,"AccessARide",67,"current",19971,436
2020-10-05,2020,10,5,"AccessARide",67,"pre_est",29807.4626865672,437
2020-10-05,2020,10,5,"BridgesAndTunnels",84,"current",783540,436
2020-10-05,2020,10,5,"BridgesAndTunnels",84,"pre_est",932785.714285714,437
2020-10-05,2020,10,5,"SIRailway",20,"current",3587,436
2020-10-05,2020,10,5,"SIRailway",20,"pre_est",17935,437
2020-10-06,2020,10,6,"Subway",31,"current",1758454,438
2020-10-06,2020,10,6,"Subway",31,"pre_est",5672432.25806452,439
2020-10-06,2020,10,6,"Bus",50,"current",1137217,438
2020-10-06,2020,10,6,"Bus",50,"pre_est",2274434,439
2020-10-06,2020,10,6,"LIRR",28,"current",87748,438
2020-10-06,2020,10,6,"LIRR",28,"pre_est",313385.714285714,439
2020-10-06,2020,10,6,"MetroNorth",15,"current",43803,438
2020-10-06,2020,10,6,"MetroNorth",15,"pre_est",292020,439
2020-10-06,2020,10,6,"AccessARide",72,"current",21475,438
2020-10-06,2020,10,6,"AccessARide",72,"pre_est",29826.3888888889,439
2020-10-06,2020,10,6,"BridgesAndTunnels",87,"current",802900,438
2020-10-06,2020,10,6,"BridgesAndTunnels",87,"pre_est",922873.563218391,439
2020-10-06,2020,10,6,"SIRailway",22,"current",3866,438
2020-10-06,2020,10,6,"SIRailway",22,"pre_est",17572.7272727273,439
2020-10-07,2020,10,7,"Subway",31,"current",1770617,440
2020-10-07,2020,10,7,"Subway",31,"pre_est",5711667.74193548,441
2020-10-07,2020,10,7,"Bus",50,"current",1123231,440
2020-10-07,2020,10,7,"Bus",50,"pre_est",2246462,441
2020-10-07,2020,10,7,"LIRR",28,"current",87119,440
2020-10-07,2020,10,7,"LIRR",28,"pre_est",311139.285714286,441
2020-10-07,2020,10,7,"MetroNorth",15,"current",43534,440
2020-10-07,2020,10,7,"MetroNorth",15,"pre_est",290226.666666667,441
2020-10-07,2020,10,7,"AccessARide",77,"current",23027,440
2020-10-07,2020,10,7,"AccessARide",77,"pre_est",29905.1948051948,441
2020-10-07,2020,10,7,"BridgesAndTunnels",88,"current",814866,440
2020-10-07,2020,10,7,"BridgesAndTunnels",88,"pre_est",925984.090909091,441
2020-10-07,2020,10,7,"SIRailway",21,"current",3791,440
2020-10-07,2020,10,7,"SIRailway",21,"pre_est",18052.380952381,441
2020-10-08,2020,10,8,"Subway",31,"current",1798005,442
2020-10-08,2020,10,8,"Subway",31,"pre_est",5800016.12903226,443
2020-10-08,2020,10,8,"Bus",50,"current",1126770,442
2020-10-08,2020,10,8,"Bus",50,"pre_est",2253540,443
2020-10-08,2020,10,8,"LIRR",28,"current",87959,442
2020-10-08,2020,10,8,"LIRR",28,"pre_est",314139.285714286,443
2020-10-08,2020,10,8,"MetroNorth",15,"current",44802,442
2020-10-08,2020,10,8,"MetroNorth",15,"pre_est",298680,443
2020-10-08,2020,10,8,"AccessARide",74,"current",21964,442
2020-10-08,2020,10,8,"AccessARide",74,"pre_est",29681.0810810811,443
2020-10-08,2020,10,8,"BridgesAndTunnels",91,"current",845788,442
2020-10-08,2020,10,8,"BridgesAndTunnels",91,"pre_est",929437.362637363,443
2020-10-08,2020,10,8,"SIRailway",22,"current",3913,442
2020-10-08,2020,10,8,"SIRailway",22,"pre_est",17786.3636363636,443
2020-10-09,2020,10,9,"Subway",31,"current",1808079,444
2020-10-09,2020,10,9,"Subway",31,"pre_est",5832512.90322581,445
2020-10-09,2020,10,9,"Bus",50,"current",1117172,444
2020-10-09,2020,10,9,"Bus",50,"pre_est",2234344,445
2020-10-09,2020,10,9,"LIRR",25,"current",78663,444
2020-10-09,2020,10,9,"LIRR",25,"pre_est",314652,445
2020-10-09,2020,10,9,"MetroNorth",18,"current",52686,444
2020-10-09,2020,10,9,"MetroNorth",18,"pre_est",292700,445
2020-10-09,2020,10,9,"AccessARide",71,"current",21274,444
2020-10-09,2020,10,9,"AccessARide",71,"pre_est",29963.3802816901,445
2020-10-09,2020,10,9,"BridgesAndTunnels",97,"current",896404,444
2020-10-09,2020,10,9,"BridgesAndTunnels",97,"pre_est",924127.835051546,445
2020-10-09,2020,10,9,"SIRailway",21,"current",3700,444
2020-10-09,2020,10,9,"SIRailway",21,"pre_est",17619.0476190476,445
2020-10-10,2020,10,10,"Subway",35,"current",1170227,446
2020-10-10,2020,10,10,"Subway",35,"pre_est",3343505.71428571,447
2020-10-10,2020,10,10,"Bus",55,"current",771088,446
2020-10-10,2020,10,10,"Bus",55,"pre_est",1401978.18181818,447
2020-10-10,2020,10,10,"LIRR",39,"current",44528,446
2020-10-10,2020,10,10,"LIRR",39,"pre_est",114174.358974359,447
2020-10-10,2020,10,10,"MetroNorth",27,"current",41409,446
2020-10-10,2020,10,10,"MetroNorth",27,"pre_est",153366.666666667,447
2020-10-10,2020,10,10,"AccessARide",71,"current",12627,446
2020-10-10,2020,10,10,"AccessARide",71,"pre_est",17784.5070422535,447
2020-10-10,2020,10,10,"BridgesAndTunnels",87,"current",823775,446
2020-10-10,2020,10,10,"BridgesAndTunnels",87,"pre_est",946867.816091954,447
2020-10-10,2020,10,10,"SIRailway",31,"current",1430,446
2020-10-10,2020,10,10,"SIRailway",31,"pre_est",4612.90322580645,447
2020-10-11,2020,10,11,"Subway",35,"current",848469,448
2020-10-11,2020,10,11,"Subway",35,"pre_est",2424197.14285714,449
2020-10-11,2020,10,11,"Bus",56,"current",564051,448
2020-10-11,2020,10,11,"Bus",56,"pre_est",1007233.92857143,449
2020-10-11,2020,10,11,"LIRR",38,"current",34593,448
2020-10-11,2020,10,11,"LIRR",38,"pre_est",91034.2105263158,449
2020-10-11,2020,10,11,"MetroNorth",27,"current",28784,448
2020-10-11,2020,10,11,"MetroNorth",27,"pre_est",106607.407407407,449
2020-10-11,2020,10,11,"AccessARide",52,"current",9470,448
2020-10-11,2020,10,11,"AccessARide",52,"pre_est",18211.5384615385,449
2020-10-11,2020,10,11,"BridgesAndTunnels",82,"current",692668,448
2020-10-11,2020,10,11,"BridgesAndTunnels",82,"pre_est",844717.073170732,449
2020-10-11,2020,10,11,"SIRailway",28,"current",1049,448
2020-10-11,2020,10,11,"SIRailway",28,"pre_est",3746.42857142857,449
2020-10-12,2020,10,12,"Subway",22,"current",1284655,450
2020-10-12,2020,10,12,"Subway",22,"pre_est",5839340.90909091,451
2020-10-12,2020,10,12,"Bus",34,"current",767564,450
2020-10-12,2020,10,12,"Bus",34,"pre_est",2257541.17647059,451
2020-10-12,2020,10,12,"LIRR",24,"current",76776,450
2020-10-12,2020,10,12,"LIRR",24,"pre_est",319900,451
2020-10-12,2020,10,12,"MetroNorth",14,"current",39838,450
2020-10-12,2020,10,12,"MetroNorth",14,"pre_est",284557.142857143,451
2020-10-12,2020,10,12,"AccessARide",53,"current",15722,450
2020-10-12,2020,10,12,"AccessARide",53,"pre_est",29664.1509433962,451
2020-10-12,2020,10,12,"BridgesAndTunnels",74,"current",685981,450
2020-10-12,2020,10,12,"BridgesAndTunnels",74,"pre_est",927001.351351351,451
2020-10-12,2020,10,12,"SIRailway",13,"current",2237,450
2020-10-12,2020,10,12,"SIRailway",13,"pre_est",17207.6923076923,451
2020-10-13,2020,10,13,"Subway",30,"current",1715183,452
2020-10-13,2020,10,13,"Subway",30,"pre_est",5717276.66666667,453
2020-10-13,2020,10,13,"Bus",47,"current",1063680,452
2020-10-13,2020,10,13,"Bus",47,"pre_est",2263148.93617021,453
2020-10-13,2020,10,13,"LIRR",24,"current",76552,452
2020-10-13,2020,10,13,"LIRR",24,"pre_est",318966.666666667,453
2020-10-13,2020,10,13,"MetroNorth",15,"current",42205,452
2020-10-13,2020,10,13,"MetroNorth",15,"pre_est",281366.666666667,453
2020-10-13,2020,10,13,"AccessARide",70,"current",20909,452
2020-10-13,2020,10,13,"AccessARide",70,"pre_est",29870,453
2020-10-13,2020,10,13,"BridgesAndTunnels",82,"current",765671,452
2020-10-13,2020,10,13,"BridgesAndTunnels",82,"pre_est",933745.12195122,453
2020-10-13,2020,10,13,"SIRailway",21,"current",3670,452
2020-10-13,2020,10,13,"SIRailway",21,"pre_est",17476.1904761905,453
2020-10-14,2020,10,14,"Subway",32,"current",1838682,454
2020-10-14,2020,10,14,"Subway",32,"pre_est",5745881.25,455
2020-10-14,2020,10,14,"Bus",52,"current",1162256,454
2020-10-14,2020,10,14,"Bus",52,"pre_est",2235107.69230769,455
2020-10-14,2020,10,14,"LIRR",28,"current",89173,454
2020-10-14,2020,10,14,"LIRR",28,"pre_est",318475,455
2020-10-14,2020,10,14,"MetroNorth",16,"current",45148,454
2020-10-14,2020,10,14,"MetroNorth",16,"pre_est",282175,455
2020-10-14,2020,10,14,"AccessARide",78,"current",23169,454
2020-10-14,2020,10,14,"AccessARide",78,"pre_est",29703.8461538462,455
2020-10-14,2020,10,14,"BridgesAndTunnels",89,"current",824528,454
2020-10-14,2020,10,14,"BridgesAndTunnels",89,"pre_est",926435.95505618,455
2020-10-14,2020,10,14,"SIRailway",22,"current",3956,454
2020-10-14,2020,10,14,"SIRailway",22,"pre_est",17981.8181818182,455
2020-10-15,2020,10,15,"Subway",32,"current",1853753,456
2020-10-15,2020,10,15,"Subway",32,"pre_est",5792978.125,457
2020-10-15,2020,10,15,"Bus",51,"current",1152434,456
2020-10-15,2020,10,15,"Bus",51,"pre_est",2259674.50980392,457
2020-10-15,2020,10,15,"LIRR",29,"current",90288,456
2020-10-15,2020,10,15,"LIRR",29,"pre_est",311337.931034483,457
2020-10-15,2020,10,15,"MetroNorth",16,"current",46249,456
2020-10-15,2020,10,15,"MetroNorth",16,"pre_est",289056.25,457
2020-10-15,2020,10,15,"AccessARide",77,"current",22834,456
2020-10-15,2020,10,15,"AccessARide",77,"pre_est",29654.5454545455,457
2020-10-15,2020,10,15,"BridgesAndTunnels",93,"current",866244,456
